"Name","Location","Function Signature","Function Size"
"_ZN21GJPFollowCommandLayer4initEP16EffectGameObjectPN7cocos2d7CCArrayE","00379978","undefined _ZN21GJPFollowCommandLayer4initEP16EffectGameObjectPN7cocos2d7CCArrayE()","1"
"_ZN21GJPFollowCommandLayer6createEP16EffectGameObjectPN7cocos2d7CCArrayE","0037ab2c","undefined _ZN21GJPFollowCommandLayer6createEP16EffectGameObjectPN7cocos2d7CCArrayE()","1"
"_ZN21GJPFollowCommandLayer7onCloseEPN7cocos2d8CCObjectE","003790d4","undefined _ZN21GJPFollowCommandLayer7onCloseEPN7cocos2d8CCObjectE()","1"
"_ZN21GJPFollowCommandLayerC1Ev","0037929c","undefined _ZN21GJPFollowCommandLayerC1Ev()","1"
"_ZN21GJPFollowCommandLayerD0Ev","00379244","undefined _ZN21GJPFollowCommandLayerD0Ev()","1"
"_ZN21GJPFollowCommandLayerD1Ev","003791a4","undefined _ZN21GJPFollowCommandLayerD1Ev()","1"
"_ZN21LevelDownloadDelegate19levelDownloadFailedEi","0029d326","undefined _ZN21LevelDownloadDelegate19levelDownloadFailedEi()","1"
"_ZN21LevelDownloadDelegate21levelDownloadFinishedEP11GJGameLevel","0029d324","undefined _ZN21LevelDownloadDelegate21levelDownloadFinishedEP11GJGameLevel()","1"
"_ZN21LevelSettingsDelegate20levelSettingsUpdatedEv","0026f2d4","undefined _ZN21LevelSettingsDelegate20levelSettingsUpdatedEv()","1"
"_ZN21ListButtonBarDelegate25listButtonBarSwitchedPageEP13ListButtonBari","002ca25a","undefined _ZN21ListButtonBarDelegate25listButtonBarSwitchedPageEP13ListButtonBari()","1"
"_ZN21MoreVideoOptionsLayer10onNextPageEPN7cocos2d8CCObjectE","002e0a24","undefined _ZN21MoreVideoOptionsLayer10onNextPageEPN7cocos2d8CCObjectE()","1"
"_ZN21MoreVideoOptionsLayer10onPrevPageEPN7cocos2d8CCObjectE","002e0a1a","undefined _ZN21MoreVideoOptionsLayer10onPrevPageEPN7cocos2d8CCObjectE()","1"
"_ZN21MoreVideoOptionsLayer12countForPageEi","002e0324","undefined _ZN21MoreVideoOptionsLayer12countForPageEi()","1"
"_ZN21MoreVideoOptionsLayer12layerForPageEi","002e0520","undefined _ZN21MoreVideoOptionsLayer12layerForPageEi()","1"
"_ZN21MoreVideoOptionsLayer12nextPositionEi","002e035c","undefined _ZN21MoreVideoOptionsLayer12nextPositionEi()","1"
"_ZN21MoreVideoOptionsLayer14keyBackClickedEv","002dc930","undefined _ZN21MoreVideoOptionsLayer14keyBackClickedEv()","1"
"_ZN21MoreVideoOptionsLayer14objectsForPageEi","002e049c","undefined _ZN21MoreVideoOptionsLayer14objectsForPageEi()","1"
"_ZN21MoreVideoOptionsLayer21incrementCountForPageEi","002e0434","undefined _ZN21MoreVideoOptionsLayer21incrementCountForPageEi()","1"
"_ZN21MoreVideoOptionsLayer4initEv","002e0a30","undefined _ZN21MoreVideoOptionsLayer4initEv()","1"
"_ZN21MoreVideoOptionsLayer6createEv","002e0268","undefined _ZN21MoreVideoOptionsLayer6createEv()","1"
"_ZN21MoreVideoOptionsLayer6onInfoEPN7cocos2d8CCObjectE","002e05b4","undefined _ZN21MoreVideoOptionsLayer6onInfoEPN7cocos2d8CCObjectE()","1"
"_ZN21MoreVideoOptionsLayer7infoKeyEi","002e059c","undefined _ZN21MoreVideoOptionsLayer7infoKeyEi()","1"
"_ZN21MoreVideoOptionsLayer7onCloseEPN7cocos2d8CCObjectE","002dc90c","undefined _ZN21MoreVideoOptionsLayer7onCloseEPN7cocos2d8CCObjectE()","1"
"_ZN21MoreVideoOptionsLayer7pageKeyEi","002e030c","undefined _ZN21MoreVideoOptionsLayer7pageKeyEi()","1"
"_ZN21MoreVideoOptionsLayer8goToPageEi","002e08a8","undefined _ZN21MoreVideoOptionsLayer8goToPageEi()","1"
"_ZN21MoreVideoOptionsLayer8layerKeyEi","002e0508","undefined _ZN21MoreVideoOptionsLayer8layerKeyEi()","1"
"_ZN21MoreVideoOptionsLayer8onToggleEPN7cocos2d8CCObjectE","002dcb28","undefined _ZN21MoreVideoOptionsLayer8onToggleEPN7cocos2d8CCObjectE()","412"
"_ZN21MoreVideoOptionsLayer9addToggleEPKcS1_S1_","002e063c","undefined _ZN21MoreVideoOptionsLayer9addToggleEPKcS1_S1_()","1"
"_ZN21MoreVideoOptionsLayer9objectKeyEi","002e0484","undefined _ZN21MoreVideoOptionsLayer9objectKeyEi()","1"
"_ZN21MoreVideoOptionsLayerD0Ev","002dca74","undefined _ZN21MoreVideoOptionsLayerD0Ev()","1"
"_ZN21MoreVideoOptionsLayerD1Ev","002dc9e8","undefined _ZN21MoreVideoOptionsLayerD1Ev()","1"
"_ZN21MusicDownloadDelegate16songStateChangedEv","0027ef08","undefined _ZN21MusicDownloadDelegate16songStateChangedEv()","1"
"_ZN21MusicDownloadDelegate18downloadSongFailedEi11GJSongError","0027ef06","undefined _ZN21MusicDownloadDelegate18downloadSongFailedEi11GJSongError()","1"
"_ZN21MusicDownloadDelegate18loadSongInfoFailedEi11GJSongError","0027ef02","undefined _ZN21MusicDownloadDelegate18loadSongInfoFailedEi11GJSongError()","1"
"_ZN21MusicDownloadDelegate20downloadSongFinishedEP14SongInfoObject","0027ef04","undefined _ZN21MusicDownloadDelegate20downloadSongFinishedEP14SongInfoObject()","1"
"_ZN21MusicDownloadDelegate20loadSongInfoFinishedEP14SongInfoObject","0027ef00","undefined _ZN21MusicDownloadDelegate20loadSongInfoFinishedEP14SongInfoObject()","1"
"_ZN21ObjectDecoderDelegate16getDecodedObjectEiP13DS_Dictionary","0032fb9c","undefined _ZN21ObjectDecoderDelegate16getDecodedObjectEiP13DS_Dictionary()","1"
"_ZN21SetupTouchTogglePopup10onHoldModeEPN7cocos2d8CCObjectE","00397ebe","undefined _ZN21SetupTouchTogglePopup10onHoldModeEPN7cocos2d8CCObjectE()","1"
"_ZN21SetupTouchTogglePopup11onTouchModeEPN7cocos2d8CCObjectE","00397d7a","undefined _ZN21SetupTouchTogglePopup11onTouchModeEPN7cocos2d8CCObjectE()","1"
"_ZN21SetupTouchTogglePopup11textChangedEP15CCTextInputNode","00398f0e","undefined _ZN21SetupTouchTogglePopup11textChangedEP15CCTextInputNode()","1"
"_ZN21SetupTouchTogglePopup14keyBackClickedEv","00397d74","undefined _ZN21SetupTouchTogglePopup14keyBackClickedEv()","1"
"_ZN21SetupTouchTogglePopup14onMultiTriggerEPN7cocos2d8CCObjectE","00397f4a","undefined _ZN21SetupTouchTogglePopup14onMultiTriggerEPN7cocos2d8CCObjectE()","1"
"_ZN21SetupTouchTogglePopup14updateTargetIDEv","00398e6c","undefined _ZN21SetupTouchTogglePopup14updateTargetIDEv()","1"
"_ZN21SetupTouchTogglePopup15onDualTouchModeEPN7cocos2d8CCObjectE","00397f04","undefined _ZN21SetupTouchTogglePopup15onDualTouchModeEPN7cocos2d8CCObjectE()","1"
"_ZN21SetupTouchTogglePopup15onTargetIDArrowEPN7cocos2d8CCObjectE","00398ed2","undefined _ZN21SetupTouchTogglePopup15onTargetIDArrowEPN7cocos2d8CCObjectE()","1"
"_ZN21SetupTouchTogglePopup15textInputClosedEP15CCTextInputNode","00397c6c","undefined _ZN21SetupTouchTogglePopup15textInputClosedEP15CCTextInputNode()","1"
"_ZN21SetupTouchTogglePopup15textInputReturnEP15CCTextInputNode","00397c80","undefined _ZN21SetupTouchTogglePopup15textInputReturnEP15CCTextInputNode()","1"
"_ZN21SetupTouchTogglePopup16onTouchTriggeredEPN7cocos2d8CCObjectE","00398346","undefined _ZN21SetupTouchTogglePopup16onTouchTriggeredEPN7cocos2d8CCObjectE()","1"
"_ZN21SetupTouchTogglePopup17updateEditorLabelEv","00398384","undefined _ZN21SetupTouchTogglePopup17updateEditorLabelEv()","1"
"_ZN21SetupTouchTogglePopup18createToggleButtonESsMN7cocos2d8CCObjectEFvPS1_EbPNS0_6CCMenuENS0_7CCPointEPNS0_7CCArrayE","00398100","undefined _ZN21SetupTouchTogglePopup18createToggleButtonESsMN7cocos2d8CCObjectEFvPS1_EbPNS0_6CCMenuENS0_7CCPointEPNS0_7CCArrayE()","1"
"_ZN21SetupTouchTogglePopup18onSpawnedByTriggerEPN7cocos2d8CCObjectE","0039830a","undefined _ZN21SetupTouchTogglePopup18onSpawnedByTriggerEPN7cocos2d8CCObjectE()","1"
"_ZN21SetupTouchTogglePopup20determineStartValuesEv","00398024","undefined _ZN21SetupTouchTogglePopup20determineStartValuesEv()","1"
"_ZN21SetupTouchTogglePopup20updateTextInputLabelEv","00398428","undefined _ZN21SetupTouchTogglePopup20updateTextInputLabelEv()","1"
"_ZN21SetupTouchTogglePopup20updateTouchTriggeredEv","00398250","undefined _ZN21SetupTouchTogglePopup20updateTouchTriggeredEv()","1"
"_ZN21SetupTouchTogglePopup21textInputShouldOffsetEP15CCTextInputNodef","00397cb8","undefined _ZN21SetupTouchTogglePopup21textInputShouldOffsetEP15CCTextInputNodef()","1"
"_ZN21SetupTouchTogglePopup21updateMultiTriggerBtnEv","0039828e","undefined _ZN21SetupTouchTogglePopup21updateMultiTriggerBtnEv()","1"
"_ZN21SetupTouchTogglePopup22updateSpawnedByTriggerEv","003982c4","undefined _ZN21SetupTouchTogglePopup22updateSpawnedByTriggerEv()","1"
"_ZN21SetupTouchTogglePopup4initEP16EffectGameObjectPN7cocos2d7CCArrayE","00398474","undefined _ZN21SetupTouchTogglePopup4initEP16EffectGameObjectPN7cocos2d7CCArrayE()","1"
"_ZN21SetupTouchTogglePopup4showEv","00397ce8","undefined _ZN21SetupTouchTogglePopup4showEv()","1"
"_ZN21SetupTouchTogglePopup6createEP16EffectGameObjectPN7cocos2d7CCArrayE","00398e28","undefined _ZN21SetupTouchTogglePopup6createEP16EffectGameObjectPN7cocos2d7CCArrayE()","58"
"_ZN21SetupTouchTogglePopup7onCloseEPN7cocos2d8CCObjectE","00397d1a","undefined _ZN21SetupTouchTogglePopup7onCloseEPN7cocos2d8CCObjectE()","1"
"_ZN21SetupTouchTogglePopupC1Ev","00397f90","undefined _ZN21SetupTouchTogglePopupC1Ev()","1"
"_ZN21SetupTouchTogglePopupD0Ev","00397eac","undefined _ZN21SetupTouchTogglePopupD0Ev()","1"
"_ZN21SetupTouchTogglePopupD1Ev","00397e08","undefined _ZN21SetupTouchTogglePopupD1Ev()","1"
"_ZN21UploadMessageDelegate19uploadMessageFailedEi","0034bc2a","undefined _ZN21UploadMessageDelegate19uploadMessageFailedEi()","1"
"_ZN21UploadMessageDelegate21uploadMessageFinishedEi","0034bc28","undefined _ZN21UploadMessageDelegate21uploadMessageFinishedEi()","1"
"_ZN22AnimatedSpriteDelegate17animationFinishedEPKc","0023e498","undefined _ZN22AnimatedSpriteDelegate17animationFinishedEPKc()","1"
"_ZN22CollisionTriggerAction13getSaveStringEv","00349a78","undefined _ZN22CollisionTriggerAction13getSaveStringEv()","1"
"_ZN22CollisionTriggerAction16createFromStringESs","003441c8","undefined _ZN22CollisionTriggerAction16createFromStringESs()","1"
"_ZN22CollisionTriggerAction4initEiiibb","0034410c","undefined _ZN22CollisionTriggerAction4initEiiibb()","1"
"_ZN22CollisionTriggerAction6createEiiibb","0034414c","undefined _ZN22CollisionTriggerAction6createEiiibb()","1"
"_ZN22CollisionTriggerActionD0Ev","00342430","undefined _ZN22CollisionTriggerActionD0Ev()","1"
"_ZN22CollisionTriggerActionD1Ev","00342414","undefined _ZN22CollisionTriggerActionD1Ev()","22"
"_ZN22ColorSelectLiveOverlay11onSelectTabEPN7cocos2d8CCObjectE","0036d4c0","undefined _ZN22ColorSelectLiveOverlay11onSelectTabEPN7cocos2d8CCObjectE()","1"
"_ZN22ColorSelectLiveOverlay11selectColorEN7cocos2d10_ccColor3BE","0036d160","undefined _ZN22ColorSelectLiveOverlay11selectColorEN7cocos2d10_ccColor3BE()","1"
"_ZN22ColorSelectLiveOverlay11textChangedEP15CCTextInputNode","0036d3c8","undefined _ZN22ColorSelectLiveOverlay11textChangedEP15CCTextInputNode()","1"
"_ZN22ColorSelectLiveOverlay13getColorValueEv","0036d398","undefined _ZN22ColorSelectLiveOverlay13getColorValueEv()","1"
"_ZN22ColorSelectLiveOverlay13sliderChangedEPN7cocos2d8CCObjectE","0036cf80","undefined _ZN22ColorSelectLiveOverlay13sliderChangedEPN7cocos2d8CCObjectE()","1"
"_ZN22ColorSelectLiveOverlay13updateOpacityEv","0036cee4","undefined _ZN22ColorSelectLiveOverlay13updateOpacityEv()","1"
"_ZN22ColorSelectLiveOverlay14keyBackClickedEv","0036cbb0","undefined _ZN22ColorSelectLiveOverlay14keyBackClickedEv()","1"
"_ZN22ColorSelectLiveOverlay14toggleControlsEb","0036d3ce","undefined _ZN22ColorSelectLiveOverlay14toggleControlsEb()","1"
"_ZN22ColorSelectLiveOverlay15textInputClosedEP15CCTextInputNode","0036d3ca","undefined _ZN22ColorSelectLiveOverlay15textInputClosedEP15CCTextInputNode()","1"
"_ZN22ColorSelectLiveOverlay16closeColorSelectEPN7cocos2d8CCObjectE","0036cb6e","undefined _ZN22ColorSelectLiveOverlay16closeColorSelectEPN7cocos2d8CCObjectE()","1"
"_ZN22ColorSelectLiveOverlay16createWithObjectEP16EffectGameObject","0036e00a","undefined _ZN22ColorSelectLiveOverlay16createWithObjectEP16EffectGameObject()","1"
"_ZN22ColorSelectLiveOverlay16updateColorLabelEv","0036d3fc","undefined _ZN22ColorSelectLiveOverlay16updateColorLabelEv()","1"
"_ZN22ColorSelectLiveOverlay16updateColorValueEv","0036cf20","undefined _ZN22ColorSelectLiveOverlay16updateColorValueEv()","1"
"_ZN22ColorSelectLiveOverlay17colorValueChangedEN7cocos2d10_ccColor3BE","0036cf1a","undefined _ZN22ColorSelectLiveOverlay17colorValueChangedEN7cocos2d10_ccColor3BE()","1"
"_ZN22ColorSelectLiveOverlay17createWithActionsEP11ColorActionS1_","0036e004","undefined _ZN22ColorSelectLiveOverlay17createWithActionsEP11ColorActionS1_()","1"
"_ZN22ColorSelectLiveOverlay18createToggleButtonESsMN7cocos2d8CCObjectEFvPS1_EbPNS0_6CCMenuENS0_7CCPointE","0036cdac","undefined _ZN22ColorSelectLiveOverlay18createToggleButtonESsMN7cocos2d8CCObjectEFvPS1_EbPNS0_6CCMenuENS0_7CCPointE()","288"
"_ZN22ColorSelectLiveOverlay20determineStartValuesEv","0036cd1c","undefined _ZN22ColorSelectLiveOverlay20determineStartValuesEv()","1"
"_ZN22ColorSelectLiveOverlay4initEP11ColorActionS1_P16EffectGameObject","0036d594","undefined _ZN22ColorSelectLiveOverlay4initEP11ColorActionS1_P16EffectGameObject()","1"
"_ZN22ColorSelectLiveOverlay4showEv","0036cb3c","undefined _ZN22ColorSelectLiveOverlay4showEv()","1"
"_ZN22ColorSelectLiveOverlay6createEP11ColorActionS1_P16EffectGameObject","0036dfbc","undefined _ZN22ColorSelectLiveOverlay6createEP11ColorActionS1_P16EffectGameObject()","1"
"_ZN22ColorSelectLiveOverlayC1Ev","0036cc84","undefined _ZN22ColorSelectLiveOverlayC1Ev()","148"
"_ZN22ColorSelectLiveOverlayD0Ev","0036cc70","undefined _ZN22ColorSelectLiveOverlayD0Ev()","1"
"_ZN22ColorSelectLiveOverlayD1Ev","0036cbc0","undefined _ZN22ColorSelectLiveOverlayD1Ev()","1"
"_ZN22CurrencyRewardDelegate16currencyWillExitEP19CurrencyRewardLayer","0021f626","undefined _ZN22CurrencyRewardDelegate16currencyWillExitEP19CurrencyRewardLayer()","1"
"_ZN22DemonFilterSelectLayer12selectRatingEPN7cocos2d8CCObjectE","0029944c","undefined _ZN22DemonFilterSelectLayer12selectRatingEPN7cocos2d8CCObjectE()","106"
"_ZN22DemonFilterSelectLayer14keyBackClickedEv","00299404","undefined _ZN22DemonFilterSelectLayer14keyBackClickedEv()","1"
"_ZN22DemonFilterSelectLayer4initEv","002994c0","undefined _ZN22DemonFilterSelectLayer4initEv()","1"
"_ZN22DemonFilterSelectLayer6createEv","0029d1fc","undefined _ZN22DemonFilterSelectLayer6createEv()","1"
"_ZN22DemonFilterSelectLayer7onCloseEPN7cocos2d8CCObjectE","002993d0","undefined _ZN22DemonFilterSelectLayer7onCloseEPN7cocos2d8CCObjectE()","1"
"_ZN22DemonFilterSelectLayerD0Ev","00299894","undefined _ZN22DemonFilterSelectLayerD0Ev()","1"
"_ZN22DemonFilterSelectLayerD1Ev","00299810","undefined _ZN22DemonFilterSelectLayerD1Ev()","1"
"_ZN22GJAccountLoginDelegate18loginAccountFailedE12AccountError","003394e2","undefined _ZN22GJAccountLoginDelegate18loginAccountFailedE12AccountError()","1"
"_ZN22GJAccountLoginDelegate20loginAccountFinishedEii","003394e0","undefined _ZN22GJAccountLoginDelegate20loginAccountFinishedEii()","1"
"_ZN22GJAccountSettingsLayer14keyBackClickedEv","0034d178","undefined _ZN22GJAccountSettingsLayer14keyBackClickedEv()","1"
"_ZN22GJAccountSettingsLayer15textInputReturnEP15CCTextInputNode","0034caf8","undefined _ZN22GJAccountSettingsLayer15textInputReturnEP15CCTextInputNode()","1"
"_ZN22GJAccountSettingsLayer16onCommentSettingEPN7cocos2d8CCObjectE","0034d2d0","undefined _ZN22GJAccountSettingsLayer16onCommentSettingEPN7cocos2d8CCObjectE()","1"
"_ZN22GJAccountSettingsLayer16onFriendRequestsEPN7cocos2d8CCObjectE","0034d31c","undefined _ZN22GJAccountSettingsLayer16onFriendRequestsEPN7cocos2d8CCObjectE()","1"
"_ZN22GJAccountSettingsLayer16onMessageSettingEPN7cocos2d8CCObjectE","0034d368","undefined _ZN22GJAccountSettingsLayer16onMessageSettingEPN7cocos2d8CCObjectE()","1"
"_ZN22GJAccountSettingsLayer17updateScoreValuesEv","00350768","undefined _ZN22GJAccountSettingsLayer17updateScoreValuesEv()","1"
"_ZN22GJAccountSettingsLayer18createToggleButtonESsMN7cocos2d8CCObjectEFvPS1_EbPNS0_6CCMenuENS0_7CCPointEff","0034f8a0","undefined _ZN22GJAccountSettingsLayer18createToggleButtonESsMN7cocos2d8CCObjectEFvPS1_EbPNS0_6CCMenuENS0_7CCPointEff()","1"
"_ZN22GJAccountSettingsLayer21textInputShouldOffsetEP15CCTextInputNodef","0034cb30","undefined _ZN22GJAccountSettingsLayer21textInputShouldOffsetEP15CCTextInputNodef()","1"
"_ZN22GJAccountSettingsLayer4initEi","0034f9d0","undefined _ZN22GJAccountSettingsLayer4initEi()","1"
"_ZN22GJAccountSettingsLayer6createEi","00350728","undefined _ZN22GJAccountSettingsLayer6createEi()","54"
"_ZN22GJAccountSettingsLayer7onCloseEPN7cocos2d8CCObjectE","0034d0ac","undefined _ZN22GJAccountSettingsLayer7onCloseEPN7cocos2d8CCObjectE()","1"
"_ZN22GJAccountSettingsLayer8onUpdateEPN7cocos2d8CCObjectE","00350cb8","undefined _ZN22GJAccountSettingsLayer8onUpdateEPN7cocos2d8CCObjectE()","1"
"_ZN22GJAccountSettingsLayerC1Ev","0034d540","undefined _ZN22GJAccountSettingsLayerC1Ev()","1"
"_ZN22GJAccountSettingsLayerD0Ev","0034ca6c","undefined _ZN22GJAccountSettingsLayerD0Ev()","1"
"_ZN22GJAccountSettingsLayerD1Ev","0034c99c","undefined _ZN22GJAccountSettingsLayerD1Ev()","1"
"_ZN22GJScaleControlDelegate12scaleChangedEf","0027ef10","undefined _ZN22GJScaleControlDelegate12scaleChangedEf()","1"
"_ZN22GJScaleControlDelegate16scaleChangeBeginEv","0027ef12","undefined _ZN22GJScaleControlDelegate16scaleChangeBeginEv()","1"
"_ZN22GJScaleControlDelegate16scaleChangeEndedEv","0027ef14","undefined _ZN22GJScaleControlDelegate16scaleChangeEndedEv()","1"
"_ZN22HSVWidgetPopupDelegate14hsvPopupClosedEP14HSVWidgetPopupN7cocos2d11_ccHSVValueE","00333ae8","undefined _ZN22HSVWidgetPopupDelegate14hsvPopupClosedEP14HSVWidgetPopupN7cocos2d11_ccHSVValueE()","1"
"_ZN22SetupAnimSettingsPopup11textChangedEP15CCTextInputNode","0038eca0","undefined _ZN22SetupAnimSettingsPopup11textChangedEP15CCTextInputNode()","1"
"_ZN22SetupAnimSettingsPopup13sliderChangedEPN7cocos2d8CCObjectE","0038ed9c","undefined _ZN22SetupAnimSettingsPopup13sliderChangedEPN7cocos2d8CCObjectE()","1"
"_ZN22SetupAnimSettingsPopup14keyBackClickedEv","0038e966","undefined _ZN22SetupAnimSettingsPopup14keyBackClickedEv()","1"
"_ZN22SetupAnimSettingsPopup15onUseAnimOffsetEPN7cocos2d8CCObjectE","0038ea22","undefined _ZN22SetupAnimSettingsPopup15onUseAnimOffsetEPN7cocos2d8CCObjectE()","1"
"_ZN22SetupAnimSettingsPopup15textInputClosedEP15CCTextInputNode","0038e86c","undefined _ZN22SetupAnimSettingsPopup15textInputClosedEP15CCTextInputNode()","1"
"_ZN22SetupAnimSettingsPopup15textInputReturnEP15CCTextInputNode","0038e880","undefined _ZN22SetupAnimSettingsPopup15textInputReturnEP15CCTextInputNode()","1"
"_ZN22SetupAnimSettingsPopup18createToggleButtonESsMN7cocos2d8CCObjectEFvPS1_EbPNS0_6CCMenuENS0_7CCPointEPNS0_7CCArrayE","0038eb10","undefined _ZN22SetupAnimSettingsPopup18createToggleButtonESsMN7cocos2d8CCObjectEFvPS1_EbPNS0_6CCMenuENS0_7CCPointEPNS0_7CCArrayE()","1"
"_ZN22SetupAnimSettingsPopup18updateAnimSpeedModEv","0038ec60","undefined _ZN22SetupAnimSettingsPopup18updateAnimSpeedModEv()","1"
"_ZN22SetupAnimSettingsPopup20determineStartValuesEv","0038ea64","undefined _ZN22SetupAnimSettingsPopup20determineStartValuesEv()","1"
"_ZN22SetupAnimSettingsPopup21textInputShouldOffsetEP15CCTextInputNodef","0038e8b8","undefined _ZN22SetupAnimSettingsPopup21textInputShouldOffsetEP15CCTextInputNodef()","1"
"_ZN22SetupAnimSettingsPopup24updateRotationInputLabelEv","0038ed48","undefined _ZN22SetupAnimSettingsPopup24updateRotationInputLabelEv()","1"
"_ZN22SetupAnimSettingsPopup4initEP16EffectGameObjectPN7cocos2d7CCArrayE","0038edc8","undefined _ZN22SetupAnimSettingsPopup4initEP16EffectGameObjectPN7cocos2d7CCArrayE()","1"
"_ZN22SetupAnimSettingsPopup4showEv","0038e8e8","undefined _ZN22SetupAnimSettingsPopup4showEv()","1"
"_ZN22SetupAnimSettingsPopup6createEP16EffectGameObjectPN7cocos2d7CCArrayE","0038f3d8","undefined _ZN22SetupAnimSettingsPopup6createEP16EffectGameObjectPN7cocos2d7CCArrayE()","1"
"_ZN22SetupAnimSettingsPopup7onCloseEPN7cocos2d8CCObjectE","0038e91a","undefined _ZN22SetupAnimSettingsPopup7onCloseEPN7cocos2d8CCObjectE()","1"
"_ZN22SetupAnimSettingsPopupD0Ev","0038ea10","undefined _ZN22SetupAnimSettingsPopupD0Ev()","1"
"_ZN22SetupAnimSettingsPopupD1Ev","0038e974","undefined _ZN22SetupAnimSettingsPopupD1Ev()","1"
"_ZN22SetupCountTriggerPopup11textChangedEP15CCTextInputNode","00391d7c","undefined _ZN22SetupCountTriggerPopup11textChangedEP15CCTextInputNode()","1"
"_ZN22SetupCountTriggerPopup12updateItemIDEv","00391be8","undefined _ZN22SetupCountTriggerPopup12updateItemIDEv()","1"
"_ZN22SetupCountTriggerPopup13onEnableGroupEPN7cocos2d8CCObjectE","00390bc6","undefined _ZN22SetupCountTriggerPopup13onEnableGroupEPN7cocos2d8CCObjectE()","1"
"_ZN22SetupCountTriggerPopup13onItemIDArrowEPN7cocos2d8CCObjectE","00391c38","undefined _ZN22SetupCountTriggerPopup13onItemIDArrowEPN7cocos2d8CCObjectE()","1"
"_ZN22SetupCountTriggerPopup14keyBackClickedEv","00390b00","undefined _ZN22SetupCountTriggerPopup14keyBackClickedEv()","1"
"_ZN22SetupCountTriggerPopup14onMultiTriggerEPN7cocos2d8CCObjectE","00390c0c","undefined _ZN22SetupCountTriggerPopup14onMultiTriggerEPN7cocos2d8CCObjectE()","1"
"_ZN22SetupCountTriggerPopup14updateTargetIDEv","00391c6c","undefined _ZN22SetupCountTriggerPopup14updateTargetIDEv()","1"
"_ZN22SetupCountTriggerPopup15onMultiActivateEPN7cocos2d8CCObjectE","00390c52","undefined _ZN22SetupCountTriggerPopup15onMultiActivateEPN7cocos2d8CCObjectE()","1"
